benchmark_name,algorithm,problem_size,runs_per_sample,sample_count,best_ns_per_run,mean_ns_per_run,median_ns_per_run,stddev_ns,fit_slope_ns_per_run,fit_intercept_ns,fit_r_squared,notes,domain,case_id,config_algorithm,length,superscalar_lanes,config_notes,variant_param,variant_label,stability_cv,ns_per_element,mean_ns_per_element,median_ns_per_element,baseline_best_ns_per_run,speedup_vs_baseline
sum_reduce,sum_superscalar,4096,16,3,15356.25,17192.1875,17675.0,1345.947210416949,19580.80357142857,-64950.0,0.9999466315640636,s_4096_super_8:superscalar_l8_len_4096; digest=15935571721299040219,sum_reduce,s_4096_super_8,superscalar,4096,8,superscalar_l8_len_4096,8.0,lane_8,0.07828830452302529,3.74908447265625,4.1973114013671875,4.315185546875,7312.5,0.47619047619047616
sum_reduce,sum_superscalar,4096,16,3,14753.125,15276.041666666666,15331.25,406.3007446939876,14387.5,25100.0,0.9998364172857306,s_4096_super_16:superscalar_l16_len_4096; digest=15935571721299051827,sum_reduce,s_4096_super_16,superscalar,4096,16,superscalar_l16_len_4096,16.0,lane_16,0.026597252976899292,3.601837158203125,3.7295023600260415,3.74298095703125,7312.5,0.4956576996399068
sum_reduce,sum_naive,8192,16,3,14718.75,14981.25,14825.0,299.26124317503366,14508.928571428572,12600.0,0.9999617832357248,s_8192_naive:baseline_len_8192; digest=8285804849025817662,sum_reduce,s_8192_naive,naive,8192,4,baseline_len_8192,,naive,0.019975719193994736,1.796722412109375,1.828765869140625,1.8096923828125,14718.75,1.0
sum_reduce,sum_superscalar,8192,16,3,28343.75,28908.33333333333,28475.0,707.665125999265,30557.142857142855,-47900.0,0.9995111110509216,s_8192_super_2:superscalar_l2_len_8192; digest=15710132319156586643,sum_reduce,s_8192_super_2,superscalar,8192,2,superscalar_l2_len_8192,2.0,lane_2,0.02447962384546319,3.459930419921875,3.528849283854166,3.4759521484375,14718.75,0.5192943770672547
sum_reduce,sum_superscalar,8192,16,3,28710.9375,33431.770833333336,30303.125,5588.351435485519,24891.964285714286,226600.0,0.9940337573656196,s_8192_super_4:superscalar_l4_len_8192; digest=15710132319156586645,sum_reduce,s_8192_super_4,superscalar,8192,4,superscalar_l4_len_8192,4.0,lane_4,0.1671569078211562,3.5047531127929688,4.081026713053386,3.6991119384765625,14718.75,0.5126530612244898
sum_reduce,sum_superscalar,8192,16,3,36025.0,43911.458333333336,38781.25,9272.69960148098,32251.339285714286,378550.0,0.8253755946795132,s_8192_super_8:superscalar_l8_len_8192; digest=15710132319156607306,sum_reduce,s_8192_super_8,superscalar,8192,8,superscalar_l8_len_8192,8.0,lane_8,0.2111681085854997,4.3975830078125,5.3602854410807295,4.734039306640625,14718.75,0.4085704371963914
sum_reduce,sum_superscalar,8192,16,3,27381.25,27732.291666666668,27775.0,270.87740026111857,27849.55357142857,-2050.0,0.9998881103029504,s_8192_super_16:superscalar_l16_len_8192; digest=15710132319156586625,sum_reduce,s_8192_super_16,superscalar,8192,16,superscalar_l16_len_8192,16.0,lane_16,0.009767580822997926,3.342437744140625,3.385289510091146,3.3905029296875,14718.75,0.5375485049075553
sum_reduce,sum_naive,16384,16,3,26543.75,28514.0625,26632.8125,2723.708660482523,25839.285714285717,90300.0,0.9733260758917645,s_16384_naive:baseline_len_16384; digest=4948716549764992656,sum_reduce,s_16384_naive,naive,16384,4,baseline_len_16384,,naive,0.09552159256445913,1.6201019287109375,1.7403602600097656,1.6255378723144531,26543.75,1.0
sum_reduce,sum_superscalar,16384,16,3,57981.25,63212.5,65793.75,3699.158828932149,68016.07142857143,-123900.00000000032,0.9991497512163922,s_16384_super_2:superscalar_l2_len_16384; digest=6570264492908450667,sum_reduce,s_16384_super_2,superscalar,16384,2,superscalar_l2_len_16384,2.0,lane_2,0.05851941987632429,3.5388946533203125,3.858184814453125,4.0157318115234375,26543.75,0.4577988573892422
sum_reduce,sum_superscalar,16384,16,3,49689.0625,51951.5625,50703.125,2516.8885931054174,47894.642857142855,108600.0,0.9998009382833276,s_16384_super_4:superscalar_l4_len_16384; digest=6570264492908537828,sum_reduce,s_16384_super_4,superscalar,16384,4,superscalar_l4_len_16384,4.0,lane_4,0.04844683147124627,3.0327796936035156,3.1708717346191406,3.0946731567382812,26543.75,0.5341970378289991
